X,Y,X.1,X,id_offer,adress,type,price,currency,surface_grnd,surface_good,nb_room,nb_bathroom,colonia,municipio,estado,desc_good,detailedListings.i.,mode,test_sit
-99.1710677,19.3624641,424,424,1456338686,"Lopez Cotilla  1862, Acacias, Benito Juárez, Distrito Federal",Casa en Venta,16000000,$,240,400,2,,ACACIAS,BENITO JUÁREZ,Distrito Federal,"Magnifica Casa en Col De Valle a unas cuadras de Plaza Coyoacán 240 mts2de Terreno 400mts2 de ConstrucciónEstacionamiento Para 4 autosSótano Conformado por Despacho, Cuarto de Servicio con baño Y Bodega.Primer piso : Sala Comedor Alberca, desayunador ,Cocina con Barra 2do. Piso: 3 Recamaras , 2 Baños ,Recamara Principal Baño propio y Vestidor.Sala de T.V.Alberca Techada Biblioteca",https://casa.mercadolibre.com.mx/MLM-1456338686-magnifica-casa-en-venta-col-acacias-prolongacion-lopez-cotilla-cerca-de-plaza-coyoacan-_JM#position=14&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1405563,19.3616487,425,425,1620027620,"Miravalle 824, Miravalle, Ciudad De México, Cdmx, México, Miravalle, Benito Juárez, Distrito Federal",Casa en Venta,5769000,$,167,167,2,,MIRAVALLE,BENITO JUÁREZ,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1620027620-casa-de-lujo-en-benito-juarez-cdmx-_JM#position=15&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1493639,19.3643448,426,426,1425564029,"Odesa 722, Portales Sur, 03300 Ciudad De México, Cdmx, México, Portales Sur, Benito Juárez, Distrito Federal",Casa en Venta,5900000,$,254,254,2,,PORTALES SUR,BENITO JUÁREZ,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1425564029-casa-en-condominio-en-portales-sur-en-venta-_JM#position=16&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.171486,19.361797,427,427,1567930712,"Martin Mendalde, Del Valle Centro, Benito Juárez, Distrito Federal",Casa en Venta,9000000,$,188,188,3,,DEL VALLE CENTRO,BENITO JUÁREZ,Distrito Federal,"Extraordinaria casa duplex en inmejorable ubicación.. calle súper tranquila con camellón a pasos de Eje 5 Sur Eugenia. Que no le ganen este concepto único en la zona. Entre San Borja y Eugenia. En el primer piso encontraras estacionamiento para 2 autos, baño completo, pequeño despacho y sala y comedor con tamaño perfecto y vista al jardín. Cocina integral y alacena. Al subir un piso, encontraras 2 recámaras con closet y la tercera recámara con vestidor y baño completo. Cuenta con cuarto de servicio. Única en su tipo. Aproveche que esta disponible.",https://casa.mercadolibre.com.mx/MLM-1567930712-venta-de-casa-duplex-a-pasos-de-eje-5-sur-eugenia-del-valle-_JM#position=17&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1777706,19.387183,428,428,1456886324,"Wisconsin, Nápoles, Benito Juárez, Distrito Federal",Casa en Venta,8950000,$,128,250,,,NAPOLES,BENITO JUÁREZ,Distrito Federal,"EXCELENTE OPORTUNIDAD PARA INVERTIR Y ADQUIRIR UNA PROPIEDAD CON CARACTERÍSTICAS ÚNICAS EN UNA COLONIA DE GRAN TRADICIÓN. COTIZADA POR SU GRAN UBICACIÓN, CERCA DE WTC MÉXICO, PARQUES, ESCUELAS, RESTAURANTES, CENTROS FINANCIEROS Y TODOS LOS SERVICIOS PRÁCTICAMENTE CAMINANDO.    POR SU EXCELENTE DISTRIBUCIÓN Y ORIENTACIÓN, ESTA CASA TE OFRECE EL ESPACIO JUSTO QUE TU Y TU FAMILIA SE MERECEN, BUENOS ESPACIOS Y GRAN ALTURA, LISTA PARA QUE LA MODERNICES, LA TRANSFORMES Y LA DECORES A TU GUSTO.  EN PLANTA BAJA TIENE RECIBIDOR, SALA, COMEDOR, BAÑO DE VISITAS, COCINA DE BUEN TAMAÑO, PATIO TRASERO Y ESTACIONAMIENTO PARA 2 AUTOS TECHADOS DE BUEN TAMAÑO.  EN PLANTA ALTA RECIBIDOR O SALA DE TELE, 3 HABITACIONES DE MUY BUEN TAMAÑO, LA PRINCIPAL CON BAÑO Y VESTIDOR, LAS RECAMARAS SECUNDARIAS COMPARTEN BAÑO Y BALCÓN. EL TERCER NIVEL CUENTA CON ESTUDIO QUE PUEDES INTEGRAR AL ÁREA DESCUBIERTA EN LA QUE SE PUEDE HACER UN AGRADABLE ROOF GARDEN CON ASADOR PARA HACER TUS COMIDAS AL AIRE LIBRE. EN ESTE MISMO NIVEL ENCUENTRAS BODEGA, CUARTO DE SERVICIO CON BAÑO, ÁREA DE LAVADO Y PATIO DE SERVICIO.  SIN DUDA UNA CASA ESPECIAL PARA REMODELAR Y POSEER UNA PROPIEDAD FUERA DE LO COMÚN. CUENTA CON UN ELEVADOR SI ASÍ LO REQUIERES PARA PERSONAS CON DISCAPACIDAD.   Agenda tu cita o contáctanos a través de esta publicación.Aviso de privacidad, así como quejas, sugerencias y más, consulta nuestro sitio oficial o contáctanos para más detalle.No incluye el mobiliario mostrado en las fotografías.El precio es más gastos e impuestos de escrituración.",https://casa.mercadolibre.com.mx/MLM-1456886324-poseer-una-casa-en-la-napoles-es-un-privilegio-_JM#position=18&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1649891,19.3817299,429,429,1472358083,"Colonia Del Valle, Ciudad De México, Cdmx, México, Colonia Del Valle, Benito Juárez, Distrito Federal",Casa en Venta,1100000,$,400,414,3,,DEL VALLE,BENITO JUÁREZ,Distrito Federal,"SOMOS HOUSE AND HOME LUXURY!!¿Qué son los remates hipotecarios?Son las propiedades que los bancos les quitan a deudores que no pagaron su crédito hipotecario.¿Por qué los inmuebles no se pueden ver por dentro?No se pueden conocer en su interior ya que siguen habitados por el demandado. Nosotros nos encargamos de terminar el juicio, hacer el desalojo y entregar el inmueble desocupado.Por medio de una propiedad de cartera vencida y ante notario público haz la inversión más importante de tu vida!Ninguna inversión es mejor que la que te ofrece una garantía hipotecaria de alto rendimiento.Todos nuestros procesos quedan garantizados bajo contrato, nuestro equipo jurídico es especialista, por sus características las propiedades no pueden ser visitadas, no se aceptan créditos hipotecarios solo recursos propios.FRANCISCO MARINASESOR DE SUEÑOS",https://casa.mercadolibre.com.mx/MLM-1472358083-venta-de-casa-en-colonia-del-valle-cdmxfjma17-_JM#position=19&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1485772,19.37999,430,430,1716434687,"Edzna 70, Independencia, Ciudad De México, Cdmx, México, Independencia, Benito Juárez, Distrito Federal",Casa en Venta,10500000,$,325,297,3,,INDEPENDENCIA,BENITO JUÁREZ,Distrito Federal,"Casa para remodelar, con amplios espacios, construida en 2 niveles, cuenta con 4 recamaras, muy amplia área de sala comedor,  área de lavado, donde podrás adaptar hasta un pequeño departamento independiente, un espacio de area libre con jardín. Espacio con estudio muy iluminado donde podrás tener tu oficina privada, además de contar con recibidor. Casa construida en los años 50 , la cual fue construida con con excelentes cimientos, ya que ha pasado por las pruebas de fuego que ha vivido la ciudad sin susto alguno. Ideal para remodelar y tendrás una casa muy amplia para tus necesidades. Contáctanos para que la conozcas y empieces a planear tu nuevo espacio.",https://casa.mercadolibre.com.mx/MLM-1716434687-compra-casa-excelente-para-remodelar-en-col-independencia-_JM#position=20&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1536829,19.3846543,431,431,1488017618,"Petén, Narvarte Poniente, Ciudad De México, Cdmx, México, Vértiz Narvarte, Benito Juárez, Distrito Federal",Casa en Venta,1456000,$,184,250,3,6,VERTIZ NARVARTE,BENITO JUÁREZ,Distrito Federal,"Somos House&Home Luxury, empresa líder en administrar, recuperar y comercializar cartera vencida de las principales instituciones financieras.Requisitos mínimos, SIN RIESGO todo regulado por las autoridades y protegido bajo contrato y notario público. Garantía hipotecaria lista para tramitar cesión de derechos. Recibe tu propiedad en un máximo de 12 meses. Pago en dos exhibiciones, recursos propios NO APLICAN CRÉDITOS Contamos con diversas opciones a tu alcance. Agenda tu cita y permíteme asesorarte.Asesor inmobiliario certificado Román Hernández",https://casa.mercadolibre.com.mx/MLM-1488017618-casa-en-venta-en-col-vertiz-narvarte-benito-juarez-rom7-_JM#position=21&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1538529,19.3791387,432,432,1736790826,"Calle Palenque 522, Vértiz Narvarte, Ciudad De México, Cdmx, México, Vértiz Narvarte, Benito Juárez, Distrito Federal",Casa en Venta,5846000,$,200,200,1,,VERTIZ NARVARTE,BENITO JUÁREZ,Distrito Federal,"Venta De Casa En Narvarte Benito Juarez  Adjudicación Inmediata LzdRemate De Bonita Casa En Narvarte Benito Juarez (Adjudicación Inmediata), Excelente Ubicación, Cerca De Zonas Residenciales, Con Una Muy Buena Plusvalía, Algo Muy Céntrico Cuenta Con:**Entrega De 6 A 8 Meses****Pago Con Recursos Propios**No Se Aceptan Créditos Hipotecarios (Usted Puede Solicitar Un Crédito Personal Con Su Financiera De Preferencia, Banco, Sofom, Etc., Pero Nosotros Requerimos El Pago De Contado Para Poderle Hacer Entrega Del Inmueble).Con La Mayor Plusvalía Y Con Un Costo Muy Por Debajo Del Valor Comercial ( Aprox. 60 % Por Debajo Del Valor Comercial ) Ya Sea Que La Quieras Para Habitar, Rentar O Vender A Su Valor Comercial, Invierte Tu Dinero Con El Mejor Rendimiento.Entrega Garantizada.Más De 8 Años De Experiencia Nos Respaldan.",https://casa.mercadolibre.com.mx/MLM-1736790826-venta-de-casa-en-narvarte-benito-juarez-adjudicacion-inmediata-lzd-_JM#position=22&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1859899,19.3694598,433,433,1511883261,"Rodrigo Cifuentes, San José Insurgentes, Benito Juárez, Distrito Federal",Casa en Venta,9500000,$,55,220,2,,SAN JOSE INSURGENTES,BENITO JUÁREZ,Distrito Federal,"Preciosa casa en exclusivo C.H. En la mejor zona de San José Insurgentes, a 2 cuadras de Río Mixcoac, impecable, P.B. Sala comedor piso de loseta cerámica, cocina integral amplia c/barra, medio baño, P.A. Estudio con piso laminado, recamara principal con vestidor y closet, estudio 2. Y 3. Recamaras con vestidor y baño c/cancel de cristal templado, una de la recamaras con balcón, 2 estacionamientos cubiertos, cuarto de servicio con baño y cuarto de lavado, vigilancia 24 horas. Impecable. Aceptamos créditos.",https://casa.mercadolibre.com.mx/MLM-1511883261-venta-casa-en-condominio-san-jose-insurgentes-_JM#position=23&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1832077,19.3705508,434,434,1631048801,"Galicia, Insurgentes Mixcoac, Benito Juárez, Distrito Federal",Casa en Venta,8400000,$,63,208,2,,INSURGENTES MIXCOAC,BENITO JUÁREZ,Distrito Federal,"-Casa ubicada en una zona céntrica de la cdmx de gran plusvalía-Caminando puedes moverte a escuelas como UP, La Salle, Plaza Manacar, Galerias Insurgentes, La Comer, etc. y lugares de entretenimiento como cines, boliche, etc-Condominio de 8 casas con vigilancia -Distribuida en 3 niveles, muy iluminada y remodelada hace 3 años-Con un terraza al nivel de la estancia para disfrutarla con familia y amigos",https://casa.mercadolibre.com.mx/MLM-1631048801-casa-en-venta-en-insurgentes-mixcoac-_JM#position=24&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.162632,19.3855545,435,435,1679628046,"Nicolas San Juan, Del Valle Centro, Benito Juárez, Distrito Federal",Casa en Venta,8850000,$,106,220,3,,DEL VALLE CENTRO,BENITO JUÁREZ,Distrito Federal,"La col Del Valle es reconocida por ser céntrica y contar con todos los servicios, comercios, parques, medios de transporte a tu alcance.Dentro de este condominio encontrarás lo más importante: Seguridad y comodidad. Con vigilancia 24 hrs, área jardinada, entorno familiar y una calle ancha y muy arbolada.Distribuida en dos niveles, cuenta con 3 lugares de estacionamiento techados para que tus autos se conserven mejor por más tiempo, estancia para sala y comedor con muy buena luz natural, estudio o sala de TV que se puede ampliar fácilmente para que tengas tu terraza y no te falte área abierta y la pases delicioso con tus seres queridos. La cocina es amplia, igual la alacena y tiene espacio para un desayunador. En este mismo nivel medio baño para visitas.En el segundo nivel hay 3 recámaras donde los techos altos te darán esa sensación de amplitud, todas con persianas, las dos recámaras secundarias tienen clósets amplios y comparten un baño completo y la principal tiene vestidor y baño completo.El área de lavado y el cuarto de servicio están muy independientes y cuenta con baño completo, si no tienes a alguien de planta puede ser una gran bodega o incluso un estudio para que trabajes desde la comodidad de tu casa.Aprovecha esta oportunidad, llama y con gusto agendamos un acita para que la conozcasAgenda tu cita o contáctanos a través de esta publicación.Aviso de privacidad, así como quejas, sugerencias y más, consulta nuestro sitio oficial o contáctanos para más detalle.No incluye el mobiliario mostrado en las fotografías.El precio es más gastos e impuestos de escrituración.",https://casa.mercadolibre.com.mx/MLM-1679628046-la-del-valle-siempre-es-excelente-opcion-_JM#position=25&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1794209,19.3926751,436,436,1716148935,"Rochester, Nápoles, Ciudad De México, Cdmx, México, Nápoles, Benito Juárez, Distrito Federal",Casa en Venta,1500000,$,314,450,2,,NAPOLES,BENITO JUÁREZ,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1716148935-casa-en-venta-rochester-col-napoles-benito-juarez-emp12217-_JM#position=26&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1538546,19.3941372,437,437,1715548294,"Cumbres De Maltrata, Narvarte Poniente, Ciudad De México, Cdmx, México, Periodista, Benito Juárez, Distrito Federal",Casa en Venta,1990000,$,195,250,2,,PERIODISTA,BENITO JUÁREZ,Distrito Federal,"INFORMACIÓN Y CITASComunicación por medio de WhatsApp -Precio debajo del 50% del valor comercial.-Garantía Hipotecaria.PAGO EN DOS EXHIBICIONES, PREGUNTA POR NUESTRAS DIFERENTES OPCIONES DE PAGOAgende su cita para que le asesoremosIván Martínez  / asesor inmobiliario",https://casa.mercadolibre.com.mx/MLM-1715548294-casa-en-venta-cumbres-de-maltrata-col-periodista-benito-juarez-emp12217-_JM#position=27&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1698241,19.3928216,438,438,1700833338,"Patricio Sanz 300 - 600, Colonia Del Valle Norte, Del Valle Nte, Cdmx, México, Colonia Del Valle, Benito Juárez, Distrito Federal",Casa en Venta,10835000,$,223,223,2,,DEL VALLE,BENITO JUÁREZ,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1700833338-moderna-casa-en-venta-colonia-del-valle-_JM#position=28&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1737003,19.36953,439,439,1733182671,"Cerrada De Bartolache, Del Valle Sur, Benito Juárez, Distrito Federal",Casa en Venta,14500000,$,90,336,2,,DEL VALLE SUR,BENITO JUÁREZ,Distrito Federal,"Prepárate para sentirte impresionado al entrar a esta exclusiva casa construida en 4 niveles. Dentro de una de las colonias mas céntricas de la Ciudad de México. Esta maravillosa casa consta de tres recámaras, cada una con baño integrado. En el primer piso encontrarás sala comedor que se integra a la cocina para que tengas oportunidad de disfrutar de tus reuniones, ya sea con la familia o con amigos. En el segundo nivel se encuentran dos recámaras, una de ellas con balcón, en el tercer nivel te recibe un family muy acogedor y al fondo se encuentra la recámara principal que tiene un amplio baño y un hermoso balcón que la hace muy agradable y acogedora. En el cuarto nivel se encuentra la cereza del pastel...un roof garden impresionante y muy bien equipado con cava y asador. Aquí tus reuniones serán increíbles y crearás maravillosas memorias. Ven pronto, es una oportunidad imposible de dejar pasar.Aviso de privacidad, así como quejas, sugerencias y más, consulta nuestro sitio oficial o contáctanos para más detalle.No incluye el mobiliario mostrado en las fotografías.El precio es más gastos e impuestos de escrituración.",https://casa.mercadolibre.com.mx/MLM-1733182671-elegancia-con-estilo-en-la-del-valle-_JM#position=29&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1462157,19.3872864,440,440,1670688609,"Cerrada De  Miguel Negrete 5, Niños Héroes De Chapultepec, Benito Juárez, Distrito Federal",Casa en Venta,9500000,$,224,216,3,6,NINOS HEROES DE CHAPULTEPEC,BENITO JUÁREZ,Distrito Federal,Excelente estado zona comercial H/4/Z4Superficie total del terreno: 224 metros Superficie construída: 216  SIN Adeudos  Orientación Sur  De Frente 9.70 y de Fondo 25 metros  En la parte trasera un Jardín de 64 mts  PB: Garage para 3 autos Sala/Comedor/Hall con madera de Guanacastle Cocina Integral Cuarto de Servicio con clóset caoba y baño completo Jardín Clóset visitas y 1/2 baño Pisos de Terrazo y escalera de Granito Calentador de gas con capacidad para 5 baños PA: 3 recámaras la principal con baño completo pisos de parquete y clósets de caoba Hall y sala de TV Cuenta con gas estacionario y hermosa chimenea Mantenimiento impecable Zona muy comercial A media cuadra de Bolívar y a una del Eje Central  Se muestra PREVIA CITA Se aceptan créditos hipotecarios https://youtu.be/D8F9wI,https://casa.mercadolibre.com.mx/MLM-1670688609-casa-224-metros-de-terreno-sin-adeudos-_JM#position=30&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1637441,19.3958372,441,441,1360252717,"Amores 00, Colonia Del Valle, Benito Juárez, Distrito Federal",Casa en Venta,16660668,$,330,247,3,,DEL VALLE,BENITO JUÁREZ,Distrito Federal,"Preciosa casa a estrenar en condominio de 9 casas. Cuenta con sala comedor amplia, terraza interior, cuarto de servicio con baño, área de lavado, 3 recamaras cada una con baño y vestidor, sala de TV, roof garden privado de 78 metros, 3 y estacionamientos.",https://casa.mercadolibre.com.mx/MLM-1360252717-casa-en-condominio-en-colonia-del-valle-_JM#position=31&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
-99.1561825,19.3589789,442,442,1685866563,"General Pedro Maria Anaya, Benito Juárez, Distrito Federal",Casa en Venta,7200000,$,74,163,2,4,GENERAL PEDRO MARIA ANAYA,BENITO JUÁREZ,Distrito Federal,"Baja de precio! Aprovecha esta gran oportunidad. Cerca Plaza Universidad, Patio Universidad, Sears Universidad, Cineteca Nacional, Restaurantes, Bancos, Parques, etc.En un proyecto de solo 8 casas en condominio horizontal, casa en 3 niveles con magnifica ventilación.PB: Estancia, sala comedor, cocina integral abierta, medio baño de visitas y una agradable terraza.1er nivel: Recámara principal con amplio vestidor baño completo y cuarto de T.V.2do.nivel: Amplia recámara 2 , con vestidor y baño completo, recámara 3 con Closet y Baño completo.3er Nivel: Azotea, área de lavado y 40m2 de Roof Garden.Semisótano: 3 cajones de estacionamiento dos en línea y uno independiente, además una bodega. Acabados: Cancelería de aluminio, vidrios templados en baños, loseta de cerámica, duela, registros de Interfón, T.V , voz y datos.Además, cuenta con caseta de vigilancia y circuito cerrado con 8 cámaras de video, interfón, equipo de puerta automatizada para acceso vehicular con control, Gas L.P. cuarto de máquinas con hidroneumático, cisterna con capacidad de 10 mil litros, cuarto de basura, red de agua potable, captación de agua pluvial y cisterna para la recuperación de agua pluvial.Mantenimiento $3,500.00 mensuales.Precio anterior $7,500.000",https://casa.mercadolibre.com.mx/MLM-1685866563-oportunidad-casa-en-condominio-roof-garden-terraza-y-3-_JM#position=32&search_layout=grid&type=item&tracking_id=88c6c2a6-eb53-492c-9ede-9dd48bfcd0c5,Venta,1
